Input Sample,Astro,Exc,Inh,Micro,Oligo,OPC,P-value,Pearson Correlation,RMSE
MSSM_RNA_PFC_302,0.076546300436593,0.58863435256063,0,0,0.33481934700278,0,0.005,0.2849776312466572,1.0550608362708207
MSSM_RNA_PFC_303,0.41984127231401,0.11964237612424,0,0,0.46051635156175,0,0.008,0.2332073158275223,1.1143167680831203
MSSM_RNA_PFC_304,0.42693912377025,0.18422475331714,0,0,0.38883612291262,0,0.007,0.2358548327773053,1.0994800507411766
MSSM_RNA_PFC_305,0.078282996477578,0.24569335264638,0,0,0.67602365087604,0,0.007,0.2524847233053802,1.1329780181885525
MSSM_RNA_PFC_306,0.22831052781144,0.12309132401265,0,0,0.64859814817592,0,0.006,0.2814532533872439,1.1028074119530558
MSSM_RNA_PFC_308,0.054329711017335,0.55008319653378,0,0,0.39558709244888,0,0.013,0.20532012599159774,1.1133683892523067
MSSM_RNA_PFC_309,0.094423970677456,0.48278464734029,0.032231230821923,0,0.39056015116033,0,0.01,0.21554113669080582,1.0927916175558505
MSSM_RNA_PFC_31,0.020431573274596,0.40211336429444,0,0,0.57745506243096,0,0.005,0.3076985484431991,1.071169920126092
MSSM_RNA_PFC_310,0.10645753350523,0.3903141087004,0.081457194256928,0,0.42177116353745,0,0.006,0.2770587931946195,1.046371916750412
MSSM_RNA_PFC_311,0.087974603844098,0.42443916871687,0.044878078367118,0,0.44270814907192,0,0.032,0.12720724541962378,1.1520753443818108
MSSM_RNA_PFC_312,0.22292725447197,0.20450211245474,0,0,0.5725706330733,0,0.002,0.4061582387200793,0.983675607571684
MSSM_RNA_PFC_313,0,0.14619817139484,0.19653008138457,0,0.65727174722059,0,0.006,0.2718945936493278,1.1069736501602667
MSSM_RNA_PFC_314,0.011023314176239,0.45111277523515,0.041227019279109,0,0.4966368913095,0,0.004,0.3429094712861662,1.0279634771975728
MSSM_RNA_PFC_315,0.14825310897717,0.44949366773612,0,0,0.40225322328671,0,0.014,0.19758872615703194,1.1029683259618905
MSSM_RNA_PFC_316,0.15084842326146,0.78507945317377,0,0,0.064072123564768,0,0.007,0.23686955002701218,1.1207244920412798
MSSM_RNA_PFC_319,0.37537014642994,0.42373095669235,0,0,0.20089889687771,0,0.062,0.10312909080892485,1.1653762160387722
MSSM_RNA_PFC_32,0.041586740981832,0.11815373289769,0,0,0.84025952612048,0,0.004,0.33233908878096113,1.1440845029646736
MSSM_RNA_PFC_320,0.082142145680084,0.31281055918248,0.04073215354954,0,0.56431514158789,0,0.004,0.3387893493437484,1.0320724927835234
MSSM_RNA_PFC_321,0.058063761013431,0.58094976780316,0.028171049072873,0,0.33281542211053,0,0.014,0.1976028106235342,1.1125166725414357
MSSM_RNA_PFC_323,0.067553153340496,0.51202926040542,0.016883115818546,0,0.40353447043554,0,0.013,0.205493230778757,1.107549507239939
MSSM_RNA_PFC_326,0.2379174800276,0.51316888724485,0.054698858351132,0,0.19421477437642,0,0.009,0.22778825946786477,1.0740543131264557
MSSM_RNA_PFC_327,0.10703974314675,0.44785239014104,0.040209524321708,0,0.40489834239051,0,0.004,0.32521176459155654,1.0174140949394814
MSSM_RNA_PFC_328,0.015245675253871,0.52084742155132,0.021923821033486,0,0.44198308216132,0,0.013,0.20455332357666928,1.1218671039818007
MSSM_RNA_PFC_329,0.075117513614695,0.11021915412672,0,0,0.81466333225858,0,0.002,0.43441902505825447,1.039998964392004
MSSM_RNA_PFC_33,0.064714853024564,0.31125590675133,0,0.019193414193933,0.60483582603017,0,0.017,0.16001368671310667,1.1728560549408311
MSSM_RNA_PFC_330,0.19094268820064,0.22868521236808,0,0,0.58037209943129,0,0.003,0.3695428784516202,1.012636911309439
MSSM_RNA_PFC_331,0.14009267079165,0.31377210485246,0.0044388163409888,0,0.5416964080149,0,0.004,0.3495238652621359,1.0190671521606502
MSSM_RNA_PFC_336,0.29231539134201,0.24665320526174,0,0,0.46103140339625,0,0.027,0.13246738305335443,1.1541421642543856
MSSM_RNA_PFC_337,0.068472152158909,0.48325875377584,0.043608167787729,0,0.40466092627752,0,0.006,0.2571848843469504,1.0688821629793073
MSSM_RNA_PFC_338,0.044918689281953,0.7393142338388,0,0,0.21576707687924,0,0.039,0.1184456252774816,1.18924704711622
MSSM_RNA_PFC_339,0,0.81546436130404,0.074570455988171,0,0.10996518270779,0,0.006,0.27436994155633354,1.1071062407559396
MSSM_RNA_PFC_34,0.17266549157959,0.12938749002545,0,0,0.69794701839496,0,0.002,0.391196916730532,1.030963367205499
MSSM_RNA_PFC_341,0.048941338521747,0.38711081716918,0.34657431831022,0,0.21737352599886,0,0.087,0.08843079392989661,1.1470964414458438
MSSM_RNA_PFC_342,0.071556590896175,0.31705234070675,0.077360941483258,0,0.53403012691382,0,0.002,0.3827396023368793,0.9912266185606735
MSSM_RNA_PFC_343,0.19952965257634,0.13931495743408,0,0,0.66115538998958,0,0.004,0.3189687283780818,1.0766436315701151
MSSM_RNA_PFC_344,0.084206231033006,0.16840267360888,0.39081918749374,0,0.35657190786438,0,0.015,0.19280133500147217,1.0787062850516065
MSSM_RNA_PFC_345,0.025999534238333,0.74836651668964,0,0,0.22563394907203,0,0.006,0.2759780906675206,1.085921871727607
MSSM_RNA_PFC_346,0.066418437260838,0.52351078113935,0,0,0.41007078159981,0,0.007,0.2358187605183029,1.0909747511375165
MSSM_RNA_PFC_347,0.20615132487727,0.33250778368248,0.021050279278731,0,0.44029061216151,0,0.013,0.2006378396580135,1.0993089637274018
MSSM_RNA_PFC_348,0.0042781002271684,0.51293989634413,0.044071045818177,0,0.43871095761053,0,0.005,0.3004802254041866,1.0544379120923648
MSSM_RNA_PFC_350,0.086262256833356,0.53012322320243,0.068593237838231,0,0.31502128212598,0,0.009,0.22405001629198262,1.0826634966717597
MSSM_RNA_PFC_351,0.077193754453116,0.37834189296318,0.12736609532473,0,0.41709825725897,0,0.005,0.2952226775349822,1.0327392073082122
MSSM_RNA_PFC_352,0.041216901437391,0.16299147858714,0.095789951526903,0,0.70000166844856,0,0.002,0.40976414712638637,1.0131660273452272
MSSM_RNA_PFC_353,0.099842789523155,0.58730164071514,0.19410433299474,0,0.11875123676697,0,0.017,0.1637727224609251,1.125978913435413
MSSM_RNA_PFC_354,0.32795489055789,0.5353772090184,0,0,0.13666790042371,0,0.047,0.11133623211317031,1.165530943761716
MSSM_RNA_PFC_355,0.034156499354347,0.39143668708905,0.029270913246689,0,0.54513590030991,0,0.01,0.22010528353835163,1.1206203998171036
MSSM_RNA_PFC_356,0.15386309503169,0.37727277544595,0.0052909142877208,0,0.46357321523464,0,0.085,0.09054239727655371,1.175880910365126
MSSM_RNA_PFC_357,0.010565471913146,0.41009158831636,0.1422524854937,0,0.43709045427679,0,0.015,0.18904326226204493,1.1147637773338954
MSSM_RNA_PFC_358,0.082288837126828,0.52206826671861,0.19642431119933,0,0.19921858495523,0,0.015,0.17459747670931164,1.1064166905500483
MSSM_RNA_PFC_359,0.022869153504549,0.71286695497243,0.15156971734884,0,0.11269417417418,0,0.013,0.20200557574376365,1.133085762715845
MSSM_RNA_PFC_36,0,0.55002885289085,0.10272207789182,0,0.34724906921732,0,0.079,0.09352404277075971,1.1805178155274942
MSSM_RNA_PFC_360,0.15388912631809,0.36635385163814,0,0,0.47975702204377,0,0.072,0.09736240757378613,1.175573868391307
MSSM_RNA_PFC_361,0.052015656800665,0,0,0.18765101198194,0.76033333121739,0,0.015,0.17939863594016478,1.2191896445873553
MSSM_RNA_PFC_364,0.091756125207925,0.37840183967836,0.14075494083895,0,0.38908709427476,0,0.004,0.31136853506133927,1.0169315536643846
MSSM_RNA_PFC_365,0.097141469727062,0.59836439484707,0,0,0.30449413542586,0,0.025,0.1372032558908137,1.1491845360748796
MSSM_RNA_PFC_366,0.12642294933853,0.63640121091196,0.1069352690637,0,0.13024057068581,0,0.007,0.23681474844756797,1.0848642728479678
MSSM_RNA_PFC_367,0.16771102957497,0.52576205654321,0.042452518225449,0,0.26407439565638,0,0.015,0.18679846413511406,1.100534588970874
MSSM_RNA_PFC_368,0.31165137067859,0.2116271411902,0,0,0.4767214881312,0,0.01,0.21564366738885005,1.1067022565718516
MSSM_RNA_PFC_37,0.0014444967186349,0.38632923547051,0.1084888274883,0,0.50373744032255,0,0.015,0.18455721923226104,1.1331386523696272
MSSM_RNA_PFC_370,0.017008353435542,0.27914651112779,0,0,0.70384513543667,0,0.004,0.3264393565709617,1.0927041961296529
MSSM_RNA_PFC_371,0.10164043893933,0.63909443899008,0,0,0.2592651220706,0,0.023,0.1426025374149636,1.1493421188537178
MSSM_RNA_PFC_374,0.081028907019893,0.57047508020359,0.082141228812723,0,0.26635478396379,0,0.016,0.17058640502857234,1.118811081527652
MSSM_RNA_PFC_375,0.11663966457164,0.44502106555465,0.08005870959452,0,0.35828056027919,0,0.007,0.23443253095179103,1.0691032310301298
MSSM_RNA_PFC_376,0.078618933194611,0.51106416929239,0.05797219870537,0,0.35234469880763,0,0.016,0.16430600631658618,1.1231332072062552
MSSM_RNA_PFC_377,0.019402133477812,0.69972878978203,0.039984146999726,0,0.24088492974044,0,0.008,0.23279338988165807,1.107015198632224
MSSM_RNA_PFC_378,0.0009,0.36134725161252,0.093287621666874,0,0.54449574705342,0,0.002,0.38521914553360953,0.9991169676481363
MSSM_RNA_PFC_379,0.064375563954107,0.33929369682337,0.077766430718738,0,0.51856430850379,0,0.118,0.07417810222145686,1.1976232473145347
MSSM_RNA_PFC_38,0.0005,0.82664270860025,0.039929590998857,0,0.13289317822928,0,0.013,0.19987630557592298,1.1623530499121058
MSSM_RNA_PFC_380,0.17658177059141,0.59824712662275,0.047680393726543,0,0.1774907090593,0,0.018,0.15676299373800764,1.1285697436832915
MSSM_RNA_PFC_381,0.068347182450558,0.37198350849716,0.029665268755299,0,0.53000404029698,0,0.013,0.1989123332875168,1.1259942168827306
MSSM_RNA_PFC_382,0.079982989032001,0.73201247300168,0.016624356313435,0,0.17138018165289,0,0.009,0.22911680109491625,1.1101212739999873
MSSM_RNA_PFC_383,0.012935438184037,0.51475567816331,0,0,0.47230888365266,0,0.015,0.17562090941308467,1.1486953693738278
MSSM_RNA_PFC_384,0.093900547209405,0.679436336731,0,0,0.22666311605959,0,0.021,0.15107631891346412,1.1509050696324146
MSSM_RNA_PFC_386,0.36467244857517,0.26079789716686,0,0,0.37452965425797,0,0.043,0.11642585549767466,1.1600857713099235
MSSM_RNA_PFC_387,0.075541716132982,0.4461258193774,0.14709604685677,0,0.33123641763285,0,0.008,0.23014565413283924,1.0694059168158871
MSSM_RNA_PFC_388,0.2176138290584,0.40673783653309,0,0,0.37564833440851,0,0.017,0.1590704339925915,1.1208198896987251
MSSM_RNA_PFC_389,0,0.33234399365619,0.093735012693047,0.023022634732123,0.55089835891864,0,0.086,0.0901117898899202,1.2022694967231493
MSSM_RNA_PFC_39,0.09100252234139,0.31885433663491,0.076845099633188,0.0084065144530023,0.50489152693751,0,0.007,0.2366744236549362,1.0856625431745206
MSSM_RNA_PFC_390,0.25144466617767,0.42486111055785,0,0,0.32369422326448,0,0.013,0.20619798561731256,1.0888791996050513
MSSM_RNA_PFC_391,0.1125625289818,0.52432458921767,0,0,0.36311288180053,0,0.032,0.12746525701213646,1.150267401593553
MSSM_RNA_PFC_392,0.017692779262932,0.26933671839585,0.072507791801048,0,0.64046271054017,0,0.004,0.3436947551610054,1.0520161867789466
MSSM_RNA_PFC_394,0.067711255179546,0.4570070452217,0,0,0.47528169959875,0,0.006,0.26880836957702964,1.0738322536112999
MSSM_RNA_PFC_396,0.12499206859672,0.49158159268299,0.0064264306424512,0,0.37699990807784,0,0.008,0.23176246758465766,1.081290423005823
MSSM_RNA_PFC_397,0.071557940532258,0.39570079078296,0.004822877972304,0,0.52791839071248,0,0.013,0.20643124727149095,1.1235611765660887
MSSM_RNA_PFC_398,0.078753102849471,0.43663534799,0.031409088494502,0,0.45320246066602,0,0.031,0.1282658741268978,1.1565732464274026
MSSM_RNA_PFC_399,0.075073539657542,0.35283314332554,0,0,0.57209331701691,0,0.005,0.28975186717800494,1.0749845483463307
MSSM_RNA_PFC_4,0.018224167427246,0.40308728238127,0,0,0.57868855019148,0,0.005,0.30010863978139346,1.0774954469081723
MSSM_RNA_PFC_40,0.07711610511315,0.63359016833297,0.0049170540106155,0,0.28437667254326,0,0.015,0.19084827804368146,1.120373283537775
MSSM_RNA_PFC_41,0.18236099616822,0.20375131287864,0.01119315225925,0,0.60269453869389,0,0.014,0.19625462256685763,1.1431664450695735
MSSM_RNA_PFC_42,0.1154342985519,0.66887363261822,0,0,0.21569206882988,0,0.046,0.11278134624702404,1.171693455645047
MSSM_RNA_PFC_43,0.052609276976884,0.46931798866834,0.11848223500222,0,0.35959049935255,0,0.008,0.23218131101070416,1.0762785633995886
MSSM_RNA_PFC_44,0.16885820768257,0.49634123069248,0.0061437264506731,0,0.32865683517428,0,0.009,0.22188469653786427,1.0818590811426105
MSSM_RNA_PFC_45,0.10017002966853,0.33349046233778,0.073968627034704,0,0.49237088095899,0,0.01,0.21990628800999554,1.0951179128801984
MSSM_RNA_PFC_46,0.015254940957106,0.47835618133817,0,0,0.50638887770473,0,0.015,0.1837327083660142,1.14712161578226
MSSM_RNA_PFC_47,0.10208203376069,0,0,0,0.89791796623931,0,0.002,0.4151460072924967,1.1000985036052704
MSSM_RNA_PFC_48,0.17082278328263,0.5106254163683,0.0047987037936457,0,0.31375309655543,0,0.007,0.23836892514252325,1.0715143472206181
MSSM_RNA_PFC_5,0.038829913516051,0.39049061063235,0.0096878245251284,0,0.56099165132647,0,0.01,0.218852244159306,1.1268537085128003
MSSM_RNA_PFC_50,0.045070176436273,0.30070141604202,0.10439096500215,0,0.54983744251957,0,0.01,0.21996916587436752,1.111084834318431
MSSM_RNA_PFC_51,0.025149994317452,0.4149301713279,0.015554591560339,0,0.54436524279431,0,0.005,0.284645827042501,1.0785309154610365
MSSM_RNA_PFC_52,0.14137565096896,0.2519982598915,0,0,0.60662608913955,0,0.043,0.11595810821031852,1.1995885545624572
MSSM_RNA_PFC_53,0.044628746002401,0.63285615670239,0.061600445594737,0,0.26091465170047,0,0.025,0.13717422755248118,1.1544870295138039
MSSM_RNA_PFC_55,0.044292209766564,0.32752180222877,0,0,0.62818598800467,0,0.015,0.18557901549879358,1.1687495379887687
MSSM_RNA_PFC_56,0.070679275120387,0.57021528883155,0,0,0.35910543604806,0,0.044,0.114310551858529,1.1675304939316145
MSSM_RNA_PFC_57,0.058436838831858,0.08464750258904,0.040420136137779,0,0.81649552244132,0,0.005,0.289438129435646,1.1645125027210586
MSSM_RNA_PFC_58,0.027637591138065,0.5086636729096,0.2060309232519,0,0.25766781270044,0,0.015,0.17935222887553362,1.1083684581362911
MSSM_RNA_PFC_59,0.013912782274666,0.50789421533852,0.068285827692647,0,0.40990717469417,0,0.013,0.20512079758486082,1.111941172277829
MSSM_RNA_PFC_6,0.030683415907838,0.17694089883018,0.063525728339499,0,0.72884995692248,0,0.004,0.34902212758179,1.0766610448730791
MSSM_RNA_PFC_60,0.019338924088823,0.64912522915525,0,0,0.33153584675592,0,0.008,0.23169728739474638,1.1060844029889199
MSSM_RNA_PFC_61,0.070474600731545,0.53197393614312,0.11385286664478,0,0.28369859648055,0,0.007,0.24179037323686076,1.069119137615255
MSSM_RNA_PFC_62,0.030441299561038,0.44443695006255,0.028273156914733,0,0.49684859346168,0,0.062,0.10419237286143222,1.1890442225884785
MSSM_RNA_PFC_63,0.12200110076053,0.34806197868374,0,0,0.52993692055573,0,0.015,0.18492340624493916,1.1329657199951064
MSSM_RNA_PFC_64,0.14568067540409,0.25489397303199,0,0,0.59942535156393,0,0.007,0.2406715591588744,1.1122357347476854
MSSM_RNA_PFC_65,0.050720921710638,0.16041829173798,0,0,0.78886078655138,0,0.002,0.45635233581359885,1.0098705022187036
MSSM_RNA_PFC_66,0.063479629855942,0.20547847964314,0,0,0.73104189050092,0,0.002,0.4254180152271342,1.0150252562578965
MSSM_RNA_PFC_67,0.046160224060318,0.20773625635059,0,0,0.74610351958909,0,0.003,0.3644489515929761,1.074013666154199
MSSM_RNA_PFC_68,0.034898453888041,0.65582681183883,0.20818916041901,0,0.10108557385412,0,0.017,0.15976378536515595,1.1499688608519214
MSSM_RNA_PFC_69,0.090172908703676,0.34526700914927,0.027413560758744,0,0.53714652138831,0,0.002,0.3906827806424332,0.9884939942865111
MSSM_RNA_PFC_7,0.072186732330491,0.6634148385222,0.012340825284231,0,0.25205760386308,0,0.016,0.170464396242833,1.137269767722479
MSSM_RNA_PFC_79,0.012681742972583,0.23735197552515,0,0,0.74996628150227,0,0.004,0.312239859079479,1.1221358710079252
MSSM_RNA_PFC_8,0.039143419390104,0.51211131749504,0.040619619276241,0,0.40812564383862,0,0.005,0.30528387661403744,1.042256559371145
MSSM_RNA_PFC_80,0.028210921133884,0.76279515718751,0.051646608031216,0,0.15734731364739,0,0.245,0.043345554596705464,1.2450620190118153
MSSM_RNA_PFC_81,0.042809308489211,0.45359713669474,0.12567029506946,0,0.37792325974659,0,0.005,0.28808738157751435,1.0410097323185914
MSSM_RNA_PFC_82,0.259355657231,0.12338715755887,0,0,0.61725718521014,0,0.008,0.23054974107290824,1.131770313224968
MSSM_RNA_PFC_83,0.056765277293024,0.059010418552072,0,0,0.8842243041549,0,0.001,0.5142546745876206,0.9956714888582565
MSSM_RNA_PFC_84,0.081254771828146,0.40233857092205,0,0,0.5164066572498,0,0.004,0.32540872437270113,1.037550384598582
MSSM_RNA_PFC_86,0.026995338904087,0.086492280504616,0.038177934332867,0,0.84833444625843,0,0.002,0.3988013088317603,1.0883707510018377
MSSM_RNA_PFC_87,0.045856184257477,0.26148670842557,0,0,0.69265710731696,0,0.016,0.16498347638178087,1.2063967651394667
MSSM_RNA_PFC_89,0.47009758844547,0.31853652693153,0,0,0.211365884623,0,0.16,0.061978103252711254,1.210896443980398
MSSM_RNA_PFC_9,0.029542463357889,0.55432028896939,0.050285669091666,0,0.36585157858105,0,0.027,0.13059841107979264,1.157936154108682
MSSM_RNA_PFC_91,0.01651664076383,0.2432992961732,0.033926588504606,0,0.70625747455837,0,0.002,0.3728750354428214,1.052617497863207
MSSM_RNA_PFC_92,0.05090610542441,0.14204050287432,0.016034582500145,0,0.79101880920112,0,0.002,0.4350389328754763,1.0292079552897715
MSSM_RNA_PFC_95,0.042118928792824,0.67085724635144,0,0,0.28702382485573,0,0.112,0.07574066004364442,1.2050109684514012
MSSM_RNA_PFC_96,0.23993690681271,0.47807405775319,0,0,0.28198903543409,0,0.008,0.2316884924163787,1.0731623252639804
MSSM_RNA_PFC_97,0.024772017409492,0.3675996773127,0.015063835633447,0,0.59256446964436,0,0.005,0.29961041921442527,1.0778720450970487
MSSM_RNA_PFC_98,0.014931526441197,0.33682426977863,0.12819141173783,0,0.52005279204234,0,0.007,0.2513503582859056,1.0861391668518217
MSSM_RNA_PFC_99,0.074676112581139,0.62868487505986,0.025491973900762,0,0.27114703845824,0,0.01,0.21858300619583249,1.099852845781561
PENN_RNA_PFC_1,0.12918009100227,0.34245820007162,0.0030016110506814,0,0.52536009787543,0,0.096,0.08184145543082826,1.1969017848478474
PENN_RNA_PFC_10,0.098354508181177,0.24543376447152,0,0,0.65621172734731,0,0.003,0.35853002083424623,1.0436858190183385
PENN_RNA_PFC_100,0.11936255411957,0.46231260801771,0.01072239783849,0,0.40760244002424,0,0.005,0.2945665083973296,1.041036955180621
PENN_RNA_PFC_101,0.10473583369657,0.25573621226382,0,0,0.63952795403961,0,0.004,0.3215799805521947,1.0668845877814124
PENN_RNA_PFC_103,0,0.42332720861288,0,0,0.57667279138712,0,0.002,0.42917355471813917,0.9793720141221204
PENN_RNA_PFC_104,0.033553138621389,0.18478260371155,0,0,0.78166425766706,0,0.005,0.2965662636424621,1.1461715746532746
PENN_RNA_PFC_105,0.030829509490584,0.52776289171239,0,0,0.44140759879703,0,0.009,0.2220883853693512,1.1100319708003685
PENN_RNA_PFC_106,0.054399983467317,0.59476948016646,0.0097251020833678,0,0.34110543428285,0,0.013,0.20249081312711195,1.1135568684162527
PENN_RNA_PFC_107,0.037421994370228,0.62273063327054,0.047351574212368,0,0.29249579814686,0,0.018,0.15558321219320828,1.1442617065493828
PENN_RNA_PFC_108,0.027519681164157,0.52219412002061,0.11173570764888,0,0.33855049116635,0,0.01,0.21634969649603403,1.093365235062675
PENN_RNA_PFC_109,0.025550018863458,0.42974082011468,0.004861988376041,0,0.53984717264582,0,0.006,0.27951536455869985,1.082843798069926
PENN_RNA_PFC_11,0.090421561936573,0.42566645523402,0.082390489322575,0,0.40152149350683,0,0.013,0.2047383071495076,1.0935596051665912
PENN_RNA_PFC_12,0.14422979435546,0.49132066422332,0.0087253998484835,0,0.35572414157274,0,0.006,0.27489625406179696,1.0496539827347333
PENN_RNA_PFC_14,0.20031128635641,0.0098411181871777,0,0,0.78984759545641,0,0.021,0.15148785698018985,1.2651248304935758
PENN_RNA_PFC_16,0.063433092970293,0.55800481331233,0.053212045403339,0,0.32535004831404,0,0.005,0.3024568642950206,1.0371558875637497
PENN_RNA_PFC_17,0.020785161379523,0.059394729826989,0,0,0.91982010879349,0,0.002,0.4195947388869442,1.1089399238457696
PENN_RNA_PFC_18,0.04122578274359,0.35524231104263,0.1087529267826,0,0.49477897943118,0,0.013,0.20584108491093311,1.1093011924550091
PENN_RNA_PFC_19,0.015363103323814,0.45720763425131,0,0,0.52742926242488,0,0.004,0.34415558663225865,1.0358097418704675
PENN_RNA_PFC_2,0.030041179002233,0.36514604839313,0.02314469810586,0,0.58166807449878,0,0.008,0.23218237130363142,1.122125988290616
PENN_RNA_PFC_20,0.047545510985331,0.16691816574141,0,0,0.78553632327326,0,0.002,0.4104716663926519,1.0502327306583894
PENN_RNA_PFC_21,0.044931402197653,0.38440877402892,0,0,0.57065982377343,0,0.002,0.39163102893151575,1.001646319733772
PENN_RNA_PFC_22,0,0.37393237822175,0.020884957370343,0,0.60518266440791,0,0.009,0.22354439294845393,1.1404391533654856
PENN_RNA_PFC_23,0.017209162589343,0.36308017374867,0.014399599216194,0,0.60531106444579,0,0.002,0.4029759922614339,1.0018905386218797
PENN_RNA_PFC_24,0.050773335681921,0.48600239890985,0,0,0.46322426540823,0,0.006,0.273214803528713,1.0724675950782776
PENN_RNA_PFC_25,0.059218091571265,0.53489597226938,0,0,0.40588593615935,0,0.009,0.22536766323156254,1.0992926238210061
PENN_RNA_PFC_26,0.053424495916239,0.60600200351624,0.026503452054787,0,0.31407004851273,0,0.009,0.2236114003090264,1.0978885715195705
PENN_RNA_PFC_27,0.021121041455824,0.58821361417826,0.012210315050989,0,0.37845502931492,0,0.047,0.11183712109086505,1.180234049627123
PENN_RNA_PFC_28,0.020943957797633,0.38087041329992,0,0,0.59818562890245,0,0.003,0.3724821731086419,1.025788694148199
PENN_RNA_PFC_3,0.01890750073179,0.30941037582867,0.038124832114844,0,0.6335572913247,0,0.005,0.30044813800997094,1.086255389871277
PENN_RNA_PFC_31,0.12238215188181,0.40872638555963,0,0,0.46889146255856,0,0.006,0.27095239613414485,1.0642641436899503
PENN_RNA_PFC_32,0.026264438458428,0.38488106505024,0.060569029001912,0,0.52828546748941,0,0.006,0.27338790706774724,1.0775913380183242
PENN_RNA_PFC_33,0.052404066315059,0.65432853396819,0.023103799275572,0,0.27016360044117,0,0.013,0.2063217401138852,1.1144233974953188
PENN_RNA_PFC_34,0.069070692320241,0.52104240460715,0,0,0.40988690307261,0,0.007,0.23947529407962811,1.0879805091641683
PENN_RNA_PFC_35,0.1431563459035,0.24974033203198,0,0,0.60710332206451,0,0.016,0.1644755331629666,1.1673635526365809
PENN_RNA_PFC_37,0.04959278227063,0.61735063863574,0.129317098285,0,0.20373948080863,0,0.035,0.12583814575624347,1.1556745634002232
PENN_RNA_PFC_38,0.21047994640082,0.28617532890192,0,0,0.50334472469726,0,0.157,0.06310090847823265,1.2007334433639871
PENN_RNA_PFC_39,0.18293846241124,0.48247454260324,0.014062620833925,0,0.3205243741516,0,0.032,0.12731819699346497,1.1378285919864715
PENN_RNA_PFC_4,0.044066162886298,0.50859099133221,0.0005,0,0.44687896111403,0,0.004,0.343494789689223,1.0220759301931606
PENN_RNA_PFC_40,0.011638492805919,0.35306518433612,0,0,0.63529632285796,0,0.002,0.41695015050652195,0.9995606756953634
PENN_RNA_PFC_41,0.084973188195258,0.28851414122054,0,0,0.6265126705842,0,0.016,0.1699511091590746,1.1738835357900137
PENN_RNA_PFC_42,0.055105176509385,0.38523086882738,0.0017108111931465,0,0.55795314347009,0,0.003,0.35981567631626976,1.0223273773252854
PENN_RNA_PFC_43,0.076037069688766,0.40469069041927,0.054111276393516,0,0.46516096349845,0,0.004,0.3247313494985472,1.0251524275268171
PENN_RNA_PFC_44,0.033125134173646,0.66216653520189,0.088382783920143,0,0.21632554670432,0,0.021,0.1499053247710487,1.1516390697659036
PENN_RNA_PFC_45,0.014267927098606,0.51325493618201,0.033731871383961,0,0.43874526533543,0,0.006,0.27043713209847253,1.0748228076475752
PENN_RNA_PFC_46,0.068702409675919,0.3106273612968,0.0091166841369868,0,0.61155354489029,0,0.005,0.2950056017905067,1.0807284842576597
PENN_RNA_PFC_47,0.02389235005552,0.34967577796114,0.13069229318586,0,0.49573957879748,0,0.003,0.3712934013366395,0.9954415862685989
PENN_RNA_PFC_48,0,0.60290043570899,0.11073570504298,0,0.28636385924803,0,0.008,0.23094572627073648,1.0948234027104953
PENN_RNA_PFC_49,0.054050104765163,0.26031176920538,0.072961799355708,0,0.61267632667375,0,0.005,0.29359746598067665,1.077385631281374
PENN_RNA_PFC_5,0.12105829100288,0.26393922379816,0,0,0.61500248519896,0,0.094,0.08277040825450774,1.2252032440474494
PENN_RNA_PFC_50,0.10117353119246,0.57323234613358,0.050355091553525,0,0.27523903112043,0,0.011,0.2101780032552466,1.0942506748290257
PENN_RNA_PFC_51,0.049596816611372,0.54609922106509,0.011404952834267,0,0.39289900948927,0,0.009,0.22289121648248705,1.100585028605897
PENN_RNA_PFC_52,0.19711861841294,0.51136806335556,0,0,0.29151331823149,0,0.007,0.2470755827004235,1.065068845813583
PENN_RNA_PFC_53,0.095555863617198,0.51164274288933,0.029962188409723,0,0.36283920508375,0,0.021,0.1500464581050516,1.1336870527049643
PENN_RNA_PFC_54,0.23957948347302,0.6699771255371,0.0023355595564111,0,0.088107831433475,0,0.006,0.25631176448137166,1.0849610066442874
PENN_RNA_PFC_55,0.048643157296319,0.43327894442869,0.057577828663426,0,0.46050006961157,0,0.006,0.25796925552850397,1.0745956296809431
PENN_RNA_PFC_56,0.027396048080323,0.67506345655669,0.0007,0,0.29682284040991,0,0.009,0.22193344653658736,1.1130816705787583
PENN_RNA_PFC_58,0.14246762305549,0.50315400853896,0,0,0.35437836840556,0,0.016,0.17390324742029675,1.116491879511213
PENN_RNA_PFC_59,0.015401554616869,0.63278503926024,0.070367473111918,0,0.28144593301098,0,0.007,0.2485174700919293,1.0860068425962839
PENN_RNA_PFC_6,0.087823434634587,0.4767477041889,0,0,0.43542886117652,0,0.087,0.08595346671615735,1.1847055603604837
PENN_RNA_PFC_61,0.032564833574093,0.23291457993257,0,0,0.73452058649334,0,0.015,0.17793138982101722,1.2165058524820551
PENN_RNA_PFC_62,0.038191036939389,0.51079577235114,0,0,0.45101319070947,0,0.007,0.2529977663871781,1.0879434873756777
PENN_RNA_PFC_63,0.078109921808756,0.66549816706012,0,0,0.25639191113112,0,0.013,0.20218596355199592,1.117047851862476
PENN_RNA_PFC_64,0.088996159970273,0.1735618380669,0.060824575635034,0,0.6766174263278,0,0.015,0.18828175584655515,1.1735650494390837
PENN_RNA_PFC_65,0.01634294649239,0.33785175672133,0.088339163978617,0,0.55746613280766,0,0.006,0.2831625983888266,1.0750919021715404
